t, hrl, hpl, kl, wl, hrl_fb, hpl_fb, kl_fb, wl_fb
9.158,0.205306,0.187191,-0.20339,0,0.0195789,0.302167,-0.547989,27.4482
9.16,0.205306,0.187191,-0.20339,0,0.0193042,0.302288,-0.54575,27.4523
9.162,0.29686,0.316355,-0.180593,0,0.0190776,0.302397,-0.543426,27.4567
9.164,0.29686,0.316355,-0.180593,0,0.0188156,0.302391,-0.541086,27.4612
9.166,0.29686,0.316355,-0.180593,0,0.0184457,0.302168,-0.5388,27.4658
9.168,0.29686,0.316355,-0.180593,0,0.017983,0.301742,-0.53657,27.4705
9.17,0.29686,0.316355,-0.180593,0,0.0174425,0.30112,-0.534396,27.4753
9.172,0.29686,0.316355,-0.180593,0,0.0168383,0.300305,-0.532277,27.4802
9.174,0.29686,0.316355,-0.180593,0,0.0161838,0.299298,-0.530213,27.4851
9.176,0.29686,0.316355,-0.180593,0,0.0154918,0.298098,-0.528205,27.4902
9.178,0.29686,0.316355,-0.180593,0,0.0147755,0.29675,-0.5263,27.4952
9.18,0.29686,0.316355,-0.180593,0,0.0140462,0.295275,-0.524518,27.5003
9.182,0.329927,0.431782,0.0177999,0,0.0133142,0.29367,-0.522848,27.5053
9.184,0.329927,0.431782,0.0177999,0,0.0125678,0.292166,-0.521269,27.5102
9.186,0.329927,0.431782,0.0177999,0,0.0117949,0.290968,-0.519756,27.5149
9.188,0.329927,0.431782,0.0177999,0,0.0110087,0.29005,-0.518303,27.5195
9.19,0.329927,0.431782,0.0177999,0,0.0102238,0.289403,-0.516905,27.5239
9.192,0.329927,0.431782,0.0177999,0,0.00944939,0.288999,-0.515556,27.5282
9.194,0.329927,0.431782,0.0177999,0,0.00869407,0.288815,-0.51425,27.5324
9.196,0.329927,0.431782,0.0177999,0,0.00796408,0.288817,-0.512981,27.5365
9.198,0.329927,0.431782,0.0177999,0,0.0072604,0.288949,-0.511741,27.5406
9.2,0.329927,0.431782,0.0177999,0,0.00658864,0.289179,-0.510522,27.5446
9.202,0.296955,0.334445,-0.039062,0,0.00596114,0.289517,-0.509324,27.5485
9.204,0.296955,0.334445,-0.039062,0,0.00534712,0.289873,-0.508125,27.5525
9.206,0.296955,0.334445,-0.039062,0,0.00471591,0.29016,-0.506908,27.5566
9.208,0.296955,0.334445,-0.039062,0,0.004074,0.290362,-0.505673,27.5608
9.21,0.296955,0.334445,-0.039062,0,0.00342498,0.290446,-0.504415,27.5651
9.212,0.296955,0.334445,-0.039062,0,0.00278214,0.290437,-0.503136,27.5696
9.214,0.296955,0.334445,-0.039062,0,0.00215629,0.290353,-0.501838,27.5741
9.216,0.296955,0.334445,-0.039062,0,0.00155438,0.290196,-0.500522,27.5788
9.218,0.296955,0.334445,-0.039062,0,0.000982843,0.289967,-0.499187,27.5836
9.22,0.296955,0.334445,-0.039062,0,0.000447666,0.289671,-0.497836,27.5886
9.222,0.257591,0.374525,0.0250804,0,-4.07973e-05,0.289358,-0.496521,27.5935
9.224,0.257591,0.374525,0.0250804,0,-0.000506118,0.289054,-0.495241,27.5984
9.226,0.257591,0.374525,0.0250804,0,-0.000981379,0.288714,-0.493966,27.6031
9.228,0.257591,0.374525,0.0250804,0,-0.00146337,0.288311,-0.492685,27.6078
9.23,0.257591,0.374525,0.0250804,0,-0.00193876,0.287887,-0.491398,27.6124
9.232,0.257591,0.374525,0.0250804,0,-0.00239851,0.287459,-0.490102,27.6168
9.234,0.257591,0.374525,0.0250804,0,-0.00283743,0.287029,-0.488795,27.6212
9.236,0.257591,0.374525,0.0250804,0,-0.00325795,0.286543,-0.487469,27.6255
9.238,0.257591,0.374525,0.0250804,0,-0.00365682,0.28599,-0.48612,27.6297
9.24,0.257591,0.374525,0.0250804,0,-0.00402341,0.285415,-0.484751,27.6338
9.242,0.260687,0.325114,-0.00112795,0,-0.00435254,0.284831,-0.483361,27.638
9.244,0.260687,0.325114,-0.00112795,0,-0.00466318,0.284266,-0.481945,27.642
9.246,0.260687,0.325114,-0.00112795,0,-0.00497341,0.283745,-0.480497,27.6461
9.248,0.260687,0.325114,-0.00112795,0,-0.00527821,0.283266,-0.479017,27.6502
9.25,0.260687,0.325114,-0.00112795,0,-0.00557291,0.282828,-0.477507,27.6543
9.252,0.260687,0.325114,-0.00112795,0,-0.00585316,0.282432,-0.475967,27.6584
9.254,0.260687,0.325114,-0.00112795,0,-0.00611494,0.282076,-0.474398,27.6625
9.256,0.260687,0.325114,-0.00112795,0,-0.00636113,0.281692,-0.472794,27.6667
9.258,0.260687,0.325114,-0.00112795,0,-0.00659162,0.281252,-0.47115,27.671
9.26,0.260687,0.325114,-0.00112795,0,-0.00679968,0.280782,-0.469467,27.6753
9.262,0.258137,0.329976,-0.00580221,0,-0.00697594,0.28033,-0.467749,27.6797
9.264,0.258137,0.329976,-0.00580221,0,-0.00712565,0.279865,-0.466024,27.684
9.266,0.258137,0.329976,-0.00580221,0,-0.00725226,0.279391,-0.464339,27.6882
9.268,0.258137,0.329976,-0.00580221,0,-0.00735672,0.278922,-0.462688,27.6923
9.27,0.258137,0.329976,-0.00580221,0,-0.00744162,0.278458,-0.461064,27.6963
9.272,0.258137,0.329976,-0.00580221,0,-0.00751028,0.277922,-0.459453,27.7002
9.274,0.258137,0.329976,-0.00580221,0,-0.00756467,0.277316,-0.457846,27.704
9.276,0.258137,0.329976,-0.00580221,0,-0.00760336,0.276712,-0.456247,27.7077
9.278,0.258137,0.329976,-0.00580221,0,-0.00762352,0.276114,-0.454655,27.7113
9.28,0.258137,0.329976,-0.00580221,0,-0.00762249,0.275527,-0.453069,27.7149
9.282,0.226799,0.311369,0.00812686,0,-0.0075978,0.274955,-0.451489,27.7184
9.284,0.226799,0.311369,0.00812686,0,-0.0075567,0.274366,-0.449891,27.7218
9.286,0.226799,0.311369,0.00812686,0,-0.00750559,0.273766,-0.448256,27.7252
9.288,0.226799,0.311369,0.00812686,0,-0.00744601,0.273156,-0.446581,27.7285
9.29,0.226799,0.311369,0.00812686,0,-0.0073727,0.272592,-0.444872,27.7318
9.292,0.226799,0.311369,0.00812686,0,-0.00728107,0.272091,-0.443131,27.735
9.294,0.226799,0.311369,0.00812686,0,-0.00717012,0.27165,-0.44136,27.7382
9.296,0.226799,0.311369,0.00812686,0,-0.007039,0.271271,-0.439561,27.7414
9.298,0.226799,0.311369,0.00812686,0,-0.00688706,0.270955,-0.437733,27.7445
9.3,0.226799,0.311369,0.00812686,0,-0.00671456,0.270697,-0.435879,27.7477
9.302,0.225453,0.269575,-0.0581117,0,-0.00652249,0.270489,-0.433996,27.7508
9.304,0.225453,0.269575,-0.0581117,0,-0.00630381,0.270283,-0.432099,27.754
9.306,0.225453,0.269575,-0.0581117,0,-0.00605905,0.270009,-0.430197,27.7572
9.308,0.225453,0.269575,-0.0581117,0,-0.0058026,0.269604,-0.428278,27.7605
9.31,0.225453,0.269575,-0.0581117,0,-0.00553002,0.269108,-0.426362,27.7638
9.312,0.225453,0.269575,-0.0581117,0,-0.00522719,0.268598,-0.424491,27.7671
9.314,0.225453,0.269575,-0.0581117,0,-0.00487968,0.268119,-0.422666,27.7702
9.316,0.225453,0.269575,-0.0581117,0,-0.00449027,0.267672,-0.420882,27.7733
9.318,0.225453,0.269575,-0.0581117,0,-0.00406174,0.26726,-0.419135,27.7764
9.32,0.225453,0.269575,-0.0581117,0,-0.00361314,0.266839,-0.41741,27.7794
9.322,0.213459,0.23621,-0.0943183,0,-0.00315317,0.266389,-0.415698,27.7823
9.324,0.213459,0.23621,-0.0943183,0,-0.00266866,0.26595,-0.413995,27.7853
9.326,0.213459,0.23621,-0.0943183,0,-0.00214706,0.265549,-0.412292,27.7882
9.328,0.213459,0.23621,-0.0943183,0,-0.00158849,0.265208,-0.410588,27.7911
9.33,0.213459,0.23621,-0.0943183,0,-0.000992816,0.264932,-0.408884,27.794
9.332,0.213459,0.23621,-0.0943183,0,-0.000359214,0.264711,-0.407179,27.797
9.334,0.213459,0.23621,-0.0943183,0,0.00031289,0.264543,-0.405472,27.7999
9.336,0.213459,0.23621,-0.0943183,0,0.00101642,0.264408,-0.403761,27.8029
9.338,0.213459,0.23621,-0.0943183,0,0.00174015,0.264261,-0.402035,27.8059
9.34,0.213459,0.23621,-0.0943183,0,0.00248507,0.264105,-0.400293,27.8089
9.342,0.14669,0.210218,-0.180667,0,0.00324971,0.263942,-0.398533,27.812
9.344,0.14669,0.210218,-0.180667,0,0.00404533,0.263746,-0.396756,27.8151
9.346,0.14669,0.210218,-0.180667,0,0.00488168,0.263487,-0.394959,27.8183
9.348,0.14669,0.210218,-0.180667,0,0.0057546,0.263173,-0.393141,27.8215
9.35,0.14669,0.210218,-0.180667,0,0.00665994,0.262809,-0.391301,27.8249
9.352,0.14669,0.210218,-0.180667,0,0.00759382,0.262401,-0.389435,27.8282
9.354,0.14669,0.210218,-0.180667,0,0.00855275,0.261953,-0.387544,27.8317
9.356,0.14669,0.210218,-0.180667,0,0.00953493,0.261469,-0.385625,27.8352
9.358,0.14669,0.210218,-0.180667,0,0.0105384,0.260953,-0.383678,27.8388
9.36,0.14669,0.210218,-0.180667,0,0.0115612,0.260425,-0.381725,27.8424
9.362,0.0552944,0.195751,-0.226804,0,0.0126013,0.25992,-0.379805,27.8459
9.364,0.0552944,0.195751,-0.226804,0,0.0136593,0.259432,-0.377906,27.8495
9.366,0.0552944,0.195751,-0.226804,0,0.0147357,0.258953,-0.376018,27.8532
9.368,0.0552944,0.195751,-0.226804,0,0.0158272,0.258479,-0.374132,27.8569
9.37,0.0552944,0.195751,-0.226804,0,0.0169311,0.258004,-0.372241,27.8606
9.372,0.0552944,0.195751,-0.226804,0,0.0180453,0.25752,-0.370339,27.8643
9.374,0.0552944,0.195751,-0.226804,0,0.0191679,0.257024,-0.36842,27.8681
9.376,0.0552944,0.195751,-0.226804,0,0.0202969,0.256507,-0.366479,27.8719
9.378,0.0552944,0.195751,-0.226804,0,0.0214307,0.255966,-0.364511,27.8757
9.38,0.0552944,0.195751,-0.226804,0,0.0225672,0.255398,-0.362515,27.8796
9.382,0.011769,0.270814,-0.190404,0,0.0237045,0.254806,-0.360488,27.8835
9.384,0.011769,0.270814,-0.190404,0,0.0248578,0.254169,-0.358436,27.8874
9.386,0.011769,0.270814,-0.190404,0,0.0260416,0.253477,-0.356365,27.8913
9.388,0.011769,0.270814,-0.190404,0,0.0272524,0.252739,-0.354275,27.8951
9.39,0.011769,0.270814,-0.190404,0,0.028487,0.251964,-0.352166,27.899
9.392,0.011769,0.270814,-0.190404,0,0.0297422,0.25116,-0.350039,27.9027
9.394,0.011769,0.270814,-0.190404,0,0.0310146,0.250333,-0.347894,27.9065
9.396,0.011769,0.270814,-0.190404,0,0.0323011,0.249486,-0.34573,27.9102
9.398,0.011769,0.270814,-0.190404,0,0.0335986,0.248625,-0.343549,27.9139
9.4,0.011769,0.270814,-0.190404,0,0.0349042,0.247753,-0.341351,27.9175
9.402,0.00365025,0.185487,-0.196543,0,0.0362149,0.246872,-0.339137,27.9212
9.404,0.00365025,0.185487,-0.196543,0,0.03751,0.245946,-0.336889,27.9248
9.406,0.00365025,0.185487,-0.196543,0,0.0387699,0.244941,-0.334593,27.9286
9.408,0.00365025,0.185487,-0.196543,0,0.0399939,0.243901,-0.3323,27.9325
9.41,0.00365025,0.185487,-0.196543,0,0.0411812,0.242847,-0.330034,27.9364
9.412,0.00365025,0.185487,-0.196543,0,0.0423309,0.241781,-0.32779,27.9404
9.414,0.00365025,0.185487,-0.196543,0,0.0434423,0.240705,-0.325563,27.9445
9.416,0.00365025,0.185487,-0.196543,0,0.0445151,0.239616,-0.323349,27.9486
9.418,0.00365025,0.185487,-0.196543,0,0.0455488,0.238513,-0.321143,27.9527
9.42,0.00365025,0.185487,-0.196543,0,0.0465435,0.237394,-0.318942,27.9569
9.422,0.00488254,0.256056,-0.161639,0,0.0474992,0.236259,-0.316742,27.9612
9.424,0.00488254,0.256056,-0.161639,0,0.0484466,0.235108,-0.314551,27.9655
9.426,0.00488254,0.256056,-0.161639,0,0.0494148,0.233945,-0.312377,27.9697
9.428,0.00488254,0.256056,-0.161639,0,0.0504007,0.232776,-0.310218,27.974
9.43,0.00488254,0.256056,-0.161639,0,0.0514017,0.231608,-0.308074,27.9782
9.432,0.00488254,0.256056,-0.161639,0,0.0524147,0.230448,-0.305942,27.9824
9.434,0.00488254,0.256056,-0.161639,0,0.0534371,0.229302,-0.303823,27.9865
9.436,0.00488254,0.256056,-0.161639,0,0.0544662,0.228176,-0.301716,27.9907
9.438,0.00488254,0.256056,-0.161639,0,0.0554994,0.227077,-0.299622,27.9948
9.44,0.00488254,0.256056,-0.161639,0,0.0565343,0.226009,-0.29754,27.9989
9.442,0.00926506,0.165951,-0.188568,0,0.0575683,0.224978,-0.295472,28.003
9.444,0.00926506,0.165951,-0.188568,0,0.0585922,0.223927,-0.293404,28.0072
9.446,0.00926506,0.165951,-0.188568,0,0.0595973,0.222808,-0.291325,28.0115
9.448,0.00926506,0.165951,-0.188568,0,0.0605826,0.22163,-0.289238,28.0159
9.45,0.00926506,0.165951,-0.188568,0,0.0615471,0.220406,-0.287145,28.0204
9.452,0.00926506,0.165951,-0.188568,0,0.062489,0.219178,-0.285103,28.025
9.454,0.00926506,0.165951,-0.188568,0,0.0634068,0.217967,-0.283134,28.0297
9.456,0.00926506,0.165951,-0.188568,0,0.0642983,0.216777,-0.281232,28.0345
9.458,0.00926506,0.165951,-0.188568,0,0.0651623,0.21561,-0.279392,28.0394
9.46,0.00926506,0.165951,-0.188568,0,0.0659978,0.214468,-0.277607,28.0443
9.462,0.00710139,0.233976,-0.148471,0,0.066804,0.213352,-0.275871,28.0493
9.464,0.00710139,0.233976,-0.148471,0,0.0676047,0.212255,-0.274178,28.0544
9.466,0.00710139,0.233976,-0.148471,0,0.0684225,0.21117,-0.272524,28.0594
9.468,0.00710139,0.233976,-0.148471,0,0.0692543,0.210103,-0.270905,28.0644
9.47,0.00710139,0.233976,-0.148471,0,0.0700964,0.209059,-0.269317,28.0695
9.472,0.00710139,0.233976,-0.148471,0,0.0709453,0.208039,-0.267759,28.0745
9.474,0.00710139,0.233976,-0.148471,0,0.0717987,0.207045,-0.266227,28.0795
9.476,0.00710139,0.233976,-0.148471,0,0.0726544,0.206081,-0.264719,28.0845
9.478,0.00710139,0.233976,-0.148471,0,0.0735104,0.205153,-0.263234,28.0895
9.48,0.00710139,0.233976,-0.148471,0,0.0743644,0.204263,-0.261771,28.0945
9.482,0.0205251,0.141809,-0.188499,0,0.0752146,0.203416,-0.260329,28.0994
9.484,0.0205251,0.141809,-0.188499,0,0.0760604,0.202548,-0.258899,28.1045
9.486,0.0205251,0.141809,-0.188499,0,0.0769017,0.2016,-0.257476,28.1097
9.488,0.0205251,0.141809,-0.188499,0,0.0777368,0.200583,-0.256059,28.115
9.49,0.0205251,0.141809,-0.188499,0,0.0785642,0.199508,-0.25465,28.1205
9.492,0.0205251,0.141809,-0.188499,0,0.0793815,0.198403,-0.253281,28.126
9.494,0.0205251,0.141809,-0.188499,0,0.0801857,0.19731,-0.252007,28.1317
9.496,0.0205251,0.141809,-0.188499,0,0.0809748,0.196231,-0.250819,28.1375
9.498,0.0205251,0.141809,-0.188499,0,0.0817457,0.195163,-0.249708,28.1434
9.5,0.0205251,0.141809,-0.188499,0,0.0824967,0.194105,-0.248664,28.1493
9.502,0.0150974,0.223258,-0.133239,0,0.0832274,0.193057,-0.247679,28.1554
9.504,0.0150974,0.223258,-0.133239,0,0.0839542,0.192034,-0.246741,28.1615
9.506,0.0150974,0.223258,-0.133239,0,0.0846926,0.191054,-0.245837,28.1676
9.508,0.0150974,0.223258,-0.133239,0,0.0854402,0.190116,-0.244964,28.1736
9.51,0.0150974,0.223258,-0.133239,0,0.0861945,0.189224,-0.244116,28.1796
9.512,0.0150974,0.223258,-0.133239,0,0.0869532,0.188378,-0.24329,28.1856
9.514,0.0150974,0.223258,-0.133239,0,0.0877138,0.187581,-0.242482,28.1916
9.516,0.0150974,0.223258,-0.133239,0,0.088474,0.186832,-0.241691,28.1975
9.518,0.0150974,0.223258,-0.133239,0,0.0892314,0.186133,-0.240912,28.2034
9.52,0.0150974,0.223258,-0.133239,0,0.0899839,0.185484,-0.240145,28.2093
9.522,0.0313746,0.126767,-0.189975,0,0.0907287,0.184884,-0.239388,28.2152
9.524,0.0313746,0.126767,-0.189975,0,0.091471,0.184263,-0.238639,28.2212
9.526,0.0313746,0.126767,-0.189975,0,0.092218,0.183557,-0.237899,28.2273
9.528,0.0313746,0.126767,-0.189975,0,0.0929683,0.182774,-0.237166,28.2336
9.53,0.0313746,0.126767,-0.189975,0,0.0937192,0.182127,-0.236515,28.239
9.532,0.0313746,0.126767,-0.189975,0,0.0944642,0.181693,-0.235985,28.2435
9.534,0.0313746,0.126767,-0.189975,0,0.0951972,0.181424,-0.235555,28.247
9.536,0.0313746,0.126767,-0.189975,0,0.0959148,0.181276,-0.235208,28.2498
9.538,0.0313746,0.126767,-0.189975,0,0.0966144,0.181215,-0.234928,28.252
9.54,0.0313746,0.126767,-0.189975,0,0.0972938,0.181211,-0.234703,28.2537
9.542,0.0474453,0.299393,0.0446001,0,0.097951,0.181242,-0.234522,28.255
9.544,0.0474453,0.299393,0.0446001,0,0.0986312,0.181388,-0.234309,28.2558
9.546,0.0474453,0.299393,0.0446001,0,0.0993762,0.181724,-0.234002,28.256
9.548,0.0474453,0.299393,0.0446001,0,0.100179,0.182221,-0.233607,28.2557
9.55,0.0474453,0.299393,0.0446001,0,0.101031,0.182859,-0.233133,28.255
9.552,0.0474453,0.299393,0.0446001,0,0.101927,0.183623,-0.232589,28.254
9.554,0.0474453,0.299393,0.0446001,0,0.10286,0.1845,-0.23198,28.2527
9.556,0.0474453,0.299393,0.0446001,0,0.103828,0.185479,-0.231314,28.2511
9.558,0.0474453,0.299393,0.0446001,0,0.104825,0.186548,-0.230594,28.2493
9.56,0.0474453,0.299393,0.0446001,0,0.105846,0.187699,-0.229825,28.2473
9.562,0.0895928,0.372739,0.265871,0,0.106887,0.188924,-0.229013,28.2452
9.564,0.0895928,0.372739,0.265871,0,0.107978,0.190229,-0.228102,28.243
9.566,0.0895928,0.372739,0.265871,0,0.109145,0.191626,-0.227042,28.2405
9.568,0.0895928,0.372739,0.265871,0,0.11038,0.193108,-0.225845,28.2379
9.57,0.0895928,0.372739,0.265871,0,0.111676,0.194672,-0.224519,28.2351
9.572,0.0895928,0.372739,0.265871,0,0.113027,0.196313,-0.223072,28.2322
9.574,0.0895928,0.372739,0.265871,0,0.114425,0.198025,-0.221513,28.2293
9.576,0.0895928,0.372739,0.265871,0,0.115863,0.199795,-0.219845,28.2262
9.578,0.0895928,0.372739,0.265871,0,0.117336,0.201598,-0.218072,28.2231
9.58,0.0895928,0.372739,0.265871,0,0.118839,0.203429,-0.216198,28.22
9.582,0.0264598,0.531652,0.45033,0,0.120366,0.205285,-0.214225,28.2168
9.584,0.0264598,0.531652,0.45033,0,0.121867,0.207215,-0.212085,28.2135
9.586,0.0264598,0.531652,0.45033,0,0.123295,0.209267,-0.20971,28.2101
9.588,0.0264598,0.531652,0.45033,0,0.12465,0.211429,-0.207108,28.2065
9.59,0.0264598,0.531652,0.45033,0,0.125933,0.213695,-0.204285,28.2027
9.592,0.0264598,0.531652,0.45033,0,0.127143,0.216056,-0.201244,28.1989
9.594,0.0264598,0.531652,0.45033,0,0.128281,0.218502,-0.197989,28.1949
9.596,0.0264598,0.531652,0.45033,0,0.129347,0.221028,-0.194521,28.1908
9.598,0.0264598,0.531652,0.45033,0,0.130343,0.223625,-0.190843,28.1865
9.6,0.0264598,0.531652,0.45033,0,0.131269,0.226287,-0.186957,28.1822
9.602,0.111794,0.450996,0.216659,0,0.132125,0.229006,-0.182863,28.1778
9.604,0.111794,0.450996,0.216659,0,0.132854,0.231716,-0.178591,28.1733
9.606,0.111794,0.450996,0.216659,0,0.133403,0.234358,-0.174169,28.1689
9.608,0.111794,0.450996,0.216659,0,0.133782,0.23693,-0.169594,28.1645
9.61,0.111794,0.450996,0.216659,0,0.134001,0.239435,-0.164866,28.1601
9.612,0.111794,0.450996,0.216659,0,0.134069,0.241871,-0.159987,28.1557
9.614,0.111794,0.450996,0.216659,0,0.133996,0.244243,-0.154956,28.1513
9.616,0.111794,0.450996,0.216659,0,0.13379,0.246552,-0.149778,28.1469
9.618,0.111794,0.450996,0.216659,0,0.133462,0.248801,-0.144454,28.1425
9.62,0.111794,0.450996,0.216659,0,0.133019,0.250994,-0.138989,28.1381
9.622,0.202693,0.293207,-0.675659,0,0.132471,0.253135,-0.133389,28.1336
9.624,0.202693,0.293207,-0.675659,0,0.132067,0.255798,-0.128727,28.1305
9.626,0.202693,0.293207,-0.675659,0,0.132029,0.259488,-0.126006,28.1298
9.628,0.202693,0.293207,-0.675659,0,0.13232,0.264085,-0.125079,28.1315
9.63,0.202693,0.293207,-0.675659,0,0.132907,0.269473,-0.125799,28.1352
9.632,0.202693,0.293207,-0.675659,0,0.133726,0.27555,-0.128215,28.1404
9.634,0.202693,0.293207,-0.675659,0,0.134729,0.28221,-0.132272,28.1467
9.636,0.202693,0.293207,-0.675659,0,0.135884,0.289335,-0.13781,28.154
9.638,0.202693,0.293207,-0.675659,0,0.137162,0.296816,-0.144677,28.1621
9.64,0.202693,0.293207,-0.675659,0,0.138534,0.30455,-0.152723,28.171
9.642,0.182392,0.41744,-0.510008,0,0.139973,0.312443,-0.161809,28.1805
9.644,0.182392,0.41744,-0.510008,0,0.141483,0.32061,-0.171637,28.1905
9.646,0.182392,0.41744,-0.510008,0,0.143072,0.329161,-0.181929,28.2005
9.648,0.182392,0.41744,-0.510008,0,0.144719,0.337998,-0.192581,28.2107
9.65,0.182392,0.41744,-0.510008,0,0.146404,0.34703,-0.203502,28.221
9.652,0.182392,0.41744,-0.510008,0,0.148105,0.356171,-0.214607,28.2313
9.654,0.182392,0.41744,-0.510008,0,0.149808,0.365347,-0.225823,28.2416
9.656,0.182392,0.41744,-0.510008,0,0.151499,0.374488,-0.237083,28.252
9.658,0.182392,0.41744,-0.510008,0,0.153162,0.383535,-0.248328,28.2624
9.66,0.182392,0.41744,-0.510008,0,0.154788,0.392435,-0.259505,28.2727
9.662,0.198067,0.447758,-0.606981,0,0.156364,0.401139,-0.27057,28.2831
9.664,0.198067,0.447758,-0.606981,0,0.157897,0.409652,-0.281636,28.2934
9.666,0.198067,0.447758,-0.606981,0,0.159393,0.417975,-0.292812,28.3036
9.668,0.198067,0.447758,-0.606981,0,0.160838,0.426067,-0.304044,28.3139
9.67,0.198067,0.447758,-0.606981,0,0.162221,0.433891,-0.315283,28.324
9.672,0.198067,0.447758,-0.606981,0,0.16353,0.441418,-0.326487,28.3341
9.674,0.198067,0.447758,-0.606981,0,0.164758,0.44862,-0.337616,28.344
9.676,0.198067,0.447758,-0.606981,0,0.165895,0.455477,-0.348637,28.354
9.678,0.198067,0.447758,-0.606981,0,0.166935,0.461972,-0.35952,28.3638
9.68,0.198067,0.447758,-0.606981,0,0.167871,0.468091,-0.370238,28.3735
9.682,0.209582,0.512689,-0.519291,0,0.168698,0.473818,-0.380769,28.3832
9.684,0.209582,0.512689,-0.519291,0,0.169446,0.479173,-0.391015,28.3927
9.686,0.209582,0.512689,-0.519291,0,0.170146,0.484179,-0.400884,28.402
9.688,0.209582,0.512689,-0.519291,0,0.170796,0.488834,-0.410371,28.4111
9.69,0.209582,0.512689,-0.519291,0,0.171393,0.493139,-0.41947,28.4201
9.692,0.209582,0.512689,-0.519291,0,0.171934,0.497096,-0.428179,28.4288
9.694,0.209582,0.512689,-0.519291,0,0.172419,0.500712,-0.436496,28.4374
9.696,0.209582,0.512689,-0.519291,0,0.172845,0.504002,-0.444421,28.4458
9.698,0.209582,0.512689,-0.519291,0,0.173211,0.506982,-0.451956,28.4541
9.7,0.209582,0.512689,-0.519291,0,0.173517,0.509662,-0.459102,28.4623
9.702,0.160006,0.465577,-0.687065,0,0.173766,0.512051,-0.465864,28.4703
9.704,0.160006,0.465577,-0.687065,0,0.173959,0.514164,-0.47244,28.4783
9.706,0.160006,0.465577,-0.687065,0,0.174085,0.51601,-0.479017,28.4862
9.708,0.160006,0.465577,-0.687065,0,0.174142,0.517596,-0.485578,28.4942
9.71,0.160006,0.465577,-0.687065,0,0.174128,0.518925,-0.492109,28.5022
9.712,0.160006,0.465577,-0.687065,0,0.174041,0.52001,-0.498598,28.5101
9.714,0.160006,0.465577,-0.687065,0,0.173882,0.520884,-0.505042,28.5181
9.716,0.160006,0.465577,-0.687065,0,0.173659,0.521557,-0.511435,28.526
9.718,0.160006,0.465577,-0.687065,0,0.173378,0.522033,-0.517766,28.5339
9.72,0.160006,0.465577,-0.687065,0,0.173041,0.522316,-0.524024,28.5418
9.722,0.206008,0.48688,-0.609867,0,0.172648,0.522413,-0.5302,28.5496
9.724,0.206008,0.48688,-0.609867,0,0.172223,0.522322,-0.536205,28.5573
9.726,0.206008,0.48688,-0.609867,0,0.171791,0.522048,-0.541956,28.565
9.728,0.206008,0.48688,-0.609867,0,0.171354,0.5216,-0.547453,28.5725
9.73,0.206008,0.48688,-0.609867,0,0.170913,0.520991,-0.552698,28.5799
9.732,0.206008,0.48688,-0.609867,0,0.170467,0.52023,-0.557693,28.5873
9.734,0.206008,0.48688,-0.609867,0,0.170017,0.51933,-0.562439,28.5945
9.736,0.206008,0.48688,-0.609867,0,0.169566,0.518301,-0.56694,28.6017
9.738,0.206008,0.48688,-0.609867,0,0.169113,0.517156,-0.571197,28.6087
9.74,0.206008,0.48688,-0.609867,0,0.16866,0.515906,-0.575215,28.6157
9.742,0.128246,0.412407,-0.771079,0,0.168208,0.514561,-0.578997,28.6226
9.744,0.128246,0.412407,-0.771079,0,0.16771,0.513033,-0.582694,28.6296
9.746,0.128246,0.412407,-0.771079,0,0.16712,0.51124,-0.586451,28.6366
9.748,0.128246,0.412407,-0.771079,0,0.166438,0.509204,-0.590263,28.6437
9.75,0.128246,0.412407,-0.771079,0,0.165669,0.506948,-0.594122,28.6509
9.752,0.128246,0.412407,-0.771079,0,0.164814,0.504495,-0.598025,28.6581
9.754,0.128246,0.412407,-0.771079,0,0.163875,0.501861,-0.601965,28.6654
9.756,0.128246,0.412407,-0.771079,0,0.162855,0.499065,-0.605936,28.6727
9.758,0.128246,0.412407,-0.771079,0,0.161759,0.496125,-0.609933,28.6801
9.76,0.128246,0.412407,-0.771079,0,0.16059,0.49306,-0.61395,28.6874
9.762,0.185678,0.451453,-0.568003,0,0.159353,0.489887,-0.617983,28.6948
